Student_id,english_marks,maths_marks,science_marks,computer_marks,course
S19203,63,64,80,71,python
S19204,93,80,96,65,Mathematics for machine learning
S19205,80,79,69,74,AI
S19206,77,75,81,69,Mathematics for machine learning
S19207,96,62,66,98,Web Development
S19208,70,84,76,91,AI
S19209,68,82,74,72,AI
S19210,65,63,88,86,python
S19211,61,94,81,90,AI
S19212,92,97,60,68,python
S19213,78,93,63,91,AI
S19214,63,68,74,97,python
S19215,93,82,95,88,AI
S19216,78,75,93,99,AI
S19217,90,76,74,69,Mathematics for machine learning
S19218,92,64,82,96,Web Development
S19219,85,96,72,99,AI
S19220,67,93,62,82,AI
S19221,78,98,63,84,AI
S19222,64,71,74,77,AI
S19223,67,96,74,76,AI
S19224,79,77,84,100,AI
S19225,67,60,78,84,python
S19226,67,91,72,70,Mathematics for machine learning
S19227,99,74,69,89,AI
S19228,99,74,95,76,python
S19229,77,65,60,72,Web Development
S19230,76,80,65,97,AI
S19231,68,71,67,61,Web Development
S19232,72,68,66,80,Web Development
S19233,88,75,61,95,AI
S19234,82,97,86,82,AI
S19235,82,88,60,86,AI
S19236,90,99,77,93,AI
S19237,96,69,77,78,Web Development
S19238,63,61,62,83,python
S19239,86,78,82,79,Mathematics for machine learning
S19240,63,91,88,96,python
S19241,91,92,82,92,AI
S19242,78,64,93,90,Web Development
S19243,96,84,67,75,AI
S19244,66,83,81,87,AI
S19245,81,62,66,75,Web Development
S19246,75,74,75,83,AI
S19247,61,80,63,60,python
S19248,79,79,88,74,AI
S19249,69,98,80,68,Mathematics for machine learning
S19250,74,97,76,95,AI
S19251,80,63,90,93,Web Development
S19252,91,75,90,93,AI
S19253,76,100,86,81,AI
S19254,78,98,99,78,AI
S19255,74,82,79,97,Mathematics for machine learning
S19256,69,63,89,81,python
S19257,82,100,63,65,python
S19258,99,74,64,74,AI
S19259,61,68,75,75,python
S19260,83,92,78,69,Mathematics for machine learning
S19261,77,69,78,85,Web Development
S19262,93,83,79,84,AI
S19263,74,93,89,74,AI
S19264,83,79,70,74,AI
S19265,60,100,94,69,Mathematics for machine learning
S19266,79,86,84,99,AI
S19267,92,61,88,67,python
S19268,94,81,78,92,AI
S19269,80,94,76,60,Mathematics for machine learning
S19270,82,82,98,85,AI
S19271,86,64,64,75,Mathematics for machine learning
S19272,95,74,73,99,AI
S19273,80,67,80,100,Web Development
S19274,91,76,86,70,Mathematics for machine learning
S19275,92,72,70,100,AI
S19276,75,91,97,60,Mathematics for machine learning
S19277,89,82,82,68,Web Development
S19278,92,62,63,84,Web Development
S19279,80,82,95,71,AI
S19280,86,76,70,76,AI
S19281,86,75,81,98,python
S19282,62,79,74,80,AI
S19283,92,98,100,86,AI
S19284,74,97,63,75,AI
S19285,73,65,73,60,python
S19286,74,67,83,99,Web Development
S19287,100,82,75,97,AI
S19288,66,77,70,65,python
S19289,77,80,80,86,AI
S19290,82,94,98,67,Mathematics for machine learning
S19291,76,88,86,64,Mathematics for machine learning
S19292,91,99,64,89,AI
S19293,84,98,86,60,Mathematics for machine learning
S19294,73,77,96,99,AI
S19295,70,66,89,60,python
S19296,76,79,87,71,AI
S19297,91,70,79,78,Web Development
S19298,60,74,90,77,AI
S19299,73,87,61,64,python
S19300,60,99,97,94,AI
S19301,66,62,92,64,python
S19302,85,79,73,85,AI
S19303,69,63,68,61,Web Development
S19304,100,94,96,72,AI
S19305,97,71,95,60,Mathematics for machine learning
S19306,79,91,96,94,AI
S19307,72,69,66,71,Web Development
S19308,83,81,79,93,python
S19309,79,100,91,92,AI
S19310,68,78,77,83,AI
S19311,62,82,93,68,Mathematics for machine learning
S19312,75,65,96,73,Web Development
S19313,97,75,93,90,AI
S19314,79,90,87,86,AI
S19315,62,66,90,83,AI
S19316,99,94,60,93,AI
S19317,66,72,94,80,AI
S19318,86,80,61,85,AI
S19319,96,78,90,99,AI
S19320,98,100,95,83,python
S19321,84,73,79,96,AI
S19322,75,71,93,92,AI
S19323,89,83,68,98,AI
S19324,72,88,60,97,Mathematics for machine learning
S19325,97,99,86,100,AI
S19326,63,92,94,82,AI
S19327,60,84,99,86,AI
S19328,100,90,77,71,AI
S19329,88,78,99,68,Mathematics for machine learning
S19330,89,85,78,90,AI
S19331,62,86,90,71,Mathematics for machine learning
S19332,86,66,66,88,Web Development
S19333,81,96,83,67,Mathematics for machine learning
S19334,95,68,83,93,Web Development
S19335,92,82,61,94,AI
S19336,66,99,99,93,Mathematics for machine learning
S19337,61,99,99,78,AI
S19338,81,71,66,75,AI
S19339,85,98,69,75,AI
S19340,82,61,99,73,Web Development
S19341,77,76,81,70,Mathematics for machine learning
S19342,88,63,97,97,Web Development
S19343,78,89,94,79,AI
S19344,64,100,65,91,AI
S19345,68,90,86,62,Mathematics for machine learning
S19346,86,72,76,92,AI
S19347,83,74,79,71,AI
S19348,99,84,86,91,AI
S19349,84,74,62,68,python
S19350,97,68,89,84,Web Development
S19351,81,89,72,85,AI
S19352,74,89,85,77,AI
S19353,71,98,67,83,AI
S19354,73,76,92,70,Mathematics for machine learning
S19355,63,88,72,77,AI
S19356,84,93,72,76,AI
S19357,78,93,71,61,Mathematics for machine learning
S19358,68,100,74,95,AI
S19359,61,86,72,83,AI
S19360,78,89,64,76,AI
S19361,84,78,62,91,AI
S19362,99,93,70,76,AI
S19363,83,68,90,94,Web Development
S19364,94,87,100,85,AI
S19365,60,89,63,65,python
S19366,60,61,60,93,python
S19367,91,92,67,60,python
S19368,88,98,82,93,AI
S19369,85,76,65,64,python
S19370,77,83,100,60,Mathematics for machine learning
S19371,99,75,69,94,AI
S19372,89,94,60,79,Mathematics for machine learning
S19373,63,77,98,82,AI
S19374,64,60,96,100,python
S19375,97,62,98,73,Web Development
S19376,64,81,67,79,AI
S19377,73,74,70,88,AI
S19378,91,69,89,64,python
S19379,65,76,84,75,AI
S19380,79,61,98,76,Web Development
S19381,76,88,76,67,Mathematics for machine learning
S19382,61,70,70,69,python
S19383,88,60,62,91,Web Development
S19384,92,67,63,80,Web Development
S19385,98,89,100,65,Mathematics for machine learning
S19386,74,89,67,68,python
S19387,81,76,85,80,AI
S19388,60,84,93,75,AI
S19389,99,70,97,98,Web Development
S19390,79,88,96,65,Mathematics for machine learning
S19391,96,62,94,97,Web Development
S19392,90,97,76,91,AI
S19393,64,60,77,98,python
S19394,78,78,62,78,AI
S19395,65,63,93,88,python
S19396,74,62,73,65,python
S19397,67,64,90,75,Mathematics for machine learning
S19398,97,95,80,64,Mathematics for machine learning
S19399,71,95,82,74,AI
S19400,83,68,87,95,Web Development
S19401,84,87,100,72,AI
S19402,66,64,75,65,python
S19403,98,85,96,76,AI
S19404,60,83,98,90,AI
S19405,93,83,85,89,AI
S19406,83,81,63,62,python
S19407,68,67,83,62,python
S19408,69,96,94,76,python
S19409,80,76,73,81,AI
S19410,82,85,78,83,AI
S19411,83,64,98,97,Web Development
S19412,69,82,76,68,Web Development
S19413,99,90,70,61,python
S19414,85,100,84,100,AI
S19415,96,80,89,94,AI
S19416,76,89,88,64,Mathematics for machine learning
S19417,67,92,84,62,Mathematics for machine learning
S19418,72,82,74,67,Mathematics for machine learning
S19419,66,100,81,80,AI
S19420,73,100,78,77,python
S19421,95,90,69,77,AI
S19422,69,64,61,63,python
S19423,80,90,86,90,AI
S19424,97,60,74,92,Web Development
S19425,61,80,70,91,AI
S19426,81,73,71,78,AI
S19427,81,99,63,69,python
S19428,93,62,61,87,Web Development
S19429,62,93,86,75,Web Development
S19430,87,95,61,78,AI
S19431,67,82,64,68,python
S19432,86,95,71,100,AI
S19433,89,78,97,83,AI
S19434,79,80,73,70,Mathematics for machine learning
S19435,98,95,77,76,AI
S19436,84,65,67,63,python
S19437,91,62,91,88,python
S19438,69,67,88,85,python
S19439,79,82,80,75,AI
S19440,94,61,94,70,python
S19441,68,70,78,68,python
S19442,71,100,86,80,AI
S19443,87,60,85,76,AI
S19444,79,62,72,96,Mathematics for machine learning
S19445,85,72,66,81,AI
S19446,81,70,80,89,Web Development
S19447,78,61,70,93,Web Development
S19448,68,67,82,60,python
S19449,63,98,81,95,AI
S19450,94,82,72,81,AI
S19451,97,86,89,64,Mathematics for machine learning
S19452,74,92,72,82,AI
S19453,97,64,65,72,Web Development
S19454,74,68,80,63,python
S19455,82,69,87,87,AI
S19456,79,92,81,91,AI
S19457,99,88,61,66,python
S19458,71,66,61,73,python
S19459,97,72,88,82,python
S19460,69,75,64,72,AI
S19461,71,78,89,84,AI
S19462,88,85,97,73,AI
S19463,73,62,87,85,Web Development
S19464,90,96,76,77,AI
S19465,70,90,68,84,AI
S19466,66,70,66,66,python
S19467,87,69,91,64,Web Development
S19468,80,77,61,65,python
S19469,80,98,91,70,Mathematics for machine learning
S19470,98,87,97,60,AI
S19471,81,91,98,80,Mathematics for machine learning
S19472,80,75,62,87,AI
S19473,100,68,99,68,python
S19474,72,98,68,63,python
S19475,67,76,78,98,AI
S19476,91,78,82,79,AI
S19477,69,66,93,89,python
S19478,100,70,90,74,Web Development
S19479,60,97,75,85,AI
S19480,67,98,89,99,AI
S19481,74,81,60,80,AI
S19482,62,69,76,74,AI
S19483,86,66,90,97,Web Development
S19484,97,97,98,88,AI
S19485,96,88,68,63,python
S19486,66,96,95,62,Mathematics for machine learning
S19487,75,67,61,96,Web Development
S19488,100,75,63,77,AI
S19489,64,68,70,75,python
S19490,79,62,88,63,AI
S19491,80,75,71,96,AI
S19492,70,96,90,67,Mathematics for machine learning
S19493,73,91,72,90,AI
S19494,96,74,82,69,Mathematics for machine learning
S19495,64,78,95,71,AI
S19496,64,98,71,88,AI
S19497,96,91,97,88,AI
S19498,98,68,77,77,Mathematics for machine learning
S19499,84,70,94,61,python
S19500,93,89,68,100,AI
S19501,78,83,84,100,AI
S19502,95,92,86,76,AI
S19503,88,100,64,71,Mathematics for machine learning
S19504,82,71,96,85,AI
S19505,81,95,73,65,Mathematics for machine learning
S19506,83,96,65,85,AI
S19507,76,90,91,63,Mathematics for machine learning
S19508,86,76,98,88,AI
S19509,95,90,84,67,Mathematics for machine learning
S19510,97,74,99,64,Mathematics for machine learning
S19511,72,79,89,71,AI
S19512,94,62,81,67,python
S19513,96,86,66,61,python
S19514,60,98,84,86,AI
S19515,82,83,79,68,Mathematics for machine learning
S19516,85,85,94,80,AI
S19517,62,89,83,73,AI
S19518,73,99,84,68,Mathematics for machine learning
S19519,85,80,69,93,AI
S19520,62,99,80,97,python
S19521,70,98,79,70,Mathematics for machine learning
S19522,85,76,80,74,AI
S19523,93,99,85,80,AI
S19524,89,66,63,94,Web Development
S19525,82,92,86,86,Web Development
S19526,63,66,80,66,python
S19527,77,94,89,66,Mathematics for machine learning
S19528,84,60,80,67,python
S19529,99,80,99,74,AI
S19530,71,84,67,86,AI
S19531,70,92,87,88,AI
S19532,62,78,74,75,AI
S19533,98,92,72,99,AI
S19534,77,89,91,86,Mathematics for machine learning
S19535,75,80,63,68,python
S19536,69,80,89,88,AI
S19537,83,87,77,87,AI
S19538,79,73,77,94,AI
S19539,68,97,82,75,AI
S19540,76,63,64,80,Web Development
S19541,62,71,77,61,Mathematics for machine learning
S19542,62,72,92,93,AI
S19543,70,60,95,89,python
S19544,94,61,67,99,Web Development
S19545,93,96,77,94,AI
S19546,69,74,73,73,AI
S19547,95,91,73,74,Mathematics for machine learning
S19548,82,95,74,69,Mathematics for machine learning
S19549,86,63,90,95,Web Development
S19550,93,63,83,73,Web Development
S19551,96,65,67,100,Web Development
S19552,63,73,95,93,AI
S19553,81,83,62,72,AI
S19554,63,74,92,92,AI
S19555,68,75,64,94,AI
S19556,98,73,61,61,AI
S19557,74,91,66,84,AI
S19558,97,84,82,91,AI
S19559,91,77,99,89,Mathematics for machine learning
S19560,100,66,61,64,python
S19561,67,99,71,93,AI
S19562,79,61,93,73,Web Development
S19563,74,70,66,65,python
S19564,76,96,90,62,Mathematics for machine learning
S19565,83,77,87,82,AI
S19566,85,97,62,100,Mathematics for machine learning
S19567,70,99,60,75,AI
S19568,87,96,67,100,AI
S19569,66,71,76,70,python
S19570,85,87,85,81,AI
S19571,81,76,71,64,Mathematics for machine learning
S19572,81,86,99,74,AI
S19573,67,61,77,72,python
S19574,80,89,63,70,python
S19575,87,76,73,96,AI
S19576,91,97,87,69,Mathematics for machine learning
S19577,61,61,91,98,python
S19578,79,78,88,67,Mathematics for machine learning
S19579,61,77,73,80,AI
S19580,78,63,65,73,Web Development
S19581,62,77,91,95,python
S19582,61,79,100,82,AI
S19583,63,68,70,78,python
S19584,80,72,96,97,AI
S19585,69,76,68,87,AI
S19586,91,74,93,64,Mathematics for machine learning
S19587,96,94,66,99,AI
S19588,99,78,96,77,AI
S19589,71,67,94,71,AI
S19590,63,92,77,84,AI
S19591,65,97,67,78,AI
S19592,70,96,93,60,Mathematics for machine learning
S19593,63,71,65,95,AI
S19594,75,68,93,88,Web Development
S19595,74,65,97,73,Web Development
S19596,69,72,93,92,AI
S19597,65,98,77,61,Mathematics for machine learning
S19598,98,81,69,94,AI
S19599,92,78,99,94,AI
S19600,81,97,76,82,python
S19601,79,100,83,95,python
S19602,61,76,77,95,AI
S19603,79,94,91,85,AI
S19604,61,62,85,74,python
S19605,74,89,72,80,AI
S19606,67,65,76,78,python
S19607,95,75,81,70,Mathematics for machine learning
S19608,64,64,100,96,python
S19609,64,88,68,80,AI
S19610,60,92,85,98,AI
S19611,84,100,88,82,python
S19612,73,83,67,75,AI
S19613,79,99,70,98,AI
S19614,89,96,76,81,AI
S19615,94,98,93,100,AI
S19616,82,99,92,62,Mathematics for machine learning
S19617,61,77,84,73,AI
S19618,71,70,98,73,Web Development
S19619,60,67,92,98,python
S19620,96,95,61,75,AI
S19621,93,89,69,74,AI
S19622,87,72,74,90,AI
S19623,69,71,73,100,AI
S19624,97,63,88,73,Web Development
S19625,93,89,91,69,Mathematics for machine learning
S19626,60,80,93,79,AI
S19627,80,69,86,80,Web Development
S19628,83,95,99,74,AI
S19629,65,73,62,84,AI
S19630,63,93,79,69,Mathematics for machine learning
S19631,64,96,75,62,AI
S19632,75,62,83,96,Web Development
S19633,60,100,94,77,AI
S19634,88,85,77,68,Mathematics for machine learning
S19635,98,95,94,88,AI
S19636,89,93,86,67,Mathematics for machine learning
S19637,71,88,71,76,AI
S19638,93,79,93,93,AI
S19639,82,93,88,79,AI
S19640,74,87,73,96,AI
S19641,98,97,68,94,AI
S19642,81,88,66,66,python
S19643,95,73,83,95,AI
S19644,96,80,93,65,Mathematics for machine learning
S19645,99,66,89,86,Web Development
S19646,96,79,84,97,AI
S19647,74,60,65,88,Web Development
S19648,77,68,93,60,python
S19649,91,86,68,84,AI
S19650,78,72,98,85,AI
S19651,98,100,72,67,Web Development
S19652,75,66,84,69,AI
S19653,97,69,91,80,Web Development
S19654,96,74,73,78,AI
S19655,82,67,82,67,python
S19656,67,99,63,64,python
S19657,83,87,61,61,python
S19658,66,72,88,75,AI
S19659,82,80,72,72,AI
S19660,91,75,66,82,AI
S19661,96,99,66,96,AI
S19662,75,96,85,95,AI
S19663,68,69,81,78,python
S19664,66,98,84,97,AI
S19665,100,95,87,73,AI
S19666,99,65,88,98,Web Development
S19667,99,61,69,82,Web Development
S19668,67,65,84,61,python
S19669,81,73,82,63,Mathematics for machine learning
S19670,77,64,91,85,Web Development
S19671,78,92,83,88,AI
S19672,84,68,89,98,Web Development
S19673,88,61,76,79,Web Development
S19674,98,81,95,87,Web Development
S19675,72,60,98,72,Web Development
S19676,79,76,62,94,AI
S19677,71,79,83,68,Mathematics for machine learning
S19678,97,74,61,91,AI
S19679,92,74,70,60,python
S19680,78,86,97,89,AI
S19681,95,86,82,77,AI
S19682,83,84,66,81,AI
S19683,60,71,69,62,python
S19684,100,100,87,82,AI
S19685,61,76,72,100,AI
S19686,75,95,92,60,Mathematics for machine learning
S19687,97,93,74,85,AI
S19688,73,95,61,68,python
S19689,73,88,72,75,AI
S19690,78,95,61,92,AI
S19691,77,98,75,100,AI
S19692,71,73,89,71,AI
S19693,84,97,99,94,AI
S19694,79,91,87,78,AI
S19695,94,80,92,72,AI
S19696,94,97,77,68,Mathematics for machine learning
S19697,75,88,79,74,AI
S19698,83,82,97,76,AI
S19699,67,90,79,69,Mathematics for machine learning
S19700,67,83,66,91,AI
S19701,86,80,100,93,AI
S19702,77,84,73,63,Mathematics for machine learning
S19703,70,64,75,63,python
S19704,78,87,88,63,Mathematics for machine learning
S19705,93,96,91,60,Mathematics for machine learning
S19706,97,93,84,77,AI
S19707,82,67,72,75,Web Development
S19708,86,76,76,74,Web Development
S19709,79,68,66,72,Web Development
S19710,84,79,78,60,Mathematics for machine learning
S19711,64,61,77,97,python
S19712,68,91,76,75,AI
S19713,71,100,85,95,AI
S19714,76,93,65,69,AI
S19715,62,72,73,84,AI
S19716,89,92,79,94,AI
S19717,69,87,98,62,AI
S19718,90,98,75,93,AI
S19719,78,83,85,75,AI
S19720,99,80,93,71,AI
S19721,82,65,96,62,python
S19722,70,87,63,92,AI
S19723,61,60,76,76,python
S19724,85,62,69,78,Web Development
S19725,66,61,63,82,python
S19726,62,98,81,97,AI
S19727,77,61,62,92,Web Development
S19728,68,79,95,78,AI
S19729,86,93,91,89,AI
S19730,70,66,92,70,python
S19731,60,71,86,91,AI
S19732,67,77,75,66,Mathematics for machine learning
S19733,80,81,85,90,AI
S19734,77,78,89,99,AI
S19735,89,96,71,67,Mathematics for machine learning
S19736,77,73,65,87,Mathematics for machine learning
S19737,98,98,71,75,python
S19738,92,67,100,63,python
S19739,61,60,97,80,python
S19740,73,68,72,61,python
S19741,79,63,98,80,Web Development
S19742,81,62,60,69,Web Development
S19743,65,69,74,66,Mathematics for machine learning
S19744,95,88,97,89,AI
S19745,96,65,66,66,python
S19746,84,82,69,92,AI
S19747,70,70,72,65,python
S19748,75,80,83,74,AI
S19749,83,87,97,63,python
S19750,66,99,73,79,AI
S19751,76,90,65,69,python
S19752,84,79,95,89,AI
S19753,89,82,91,65,Mathematics for machine learning
S19754,93,93,81,92,Web Development
S19755,98,92,99,79,AI
S19756,66,63,88,93,Mathematics for machine learning
S19757,70,70,61,70,Web Development
S19758,97,72,100,100,AI
S19759,89,65,83,76,Web Development
S19760,73,87,62,91,AI
S19761,68,69,93,73,python
S19762,71,80,79,70,Mathematics for machine learning
S19763,86,81,79,84,AI
S19764,88,84,76,84,AI
S19765,91,88,86,69,Mathematics for machine learning
S19766,63,90,71,60,Mathematics for machine learning
S19767,74,65,63,62,python
S19768,90,85,81,66,Mathematics for machine learning
S19769,78,65,91,60,python
S19770,66,96,98,64,Mathematics for machine learning
S19771,64,88,89,79,AI
S19772,61,68,88,86,python
S19773,74,81,79,71,AI
S19774,81,87,72,82,AI
S19775,69,65,82,93,python
S19776,62,98,80,68,Mathematics for machine learning
S19777,68,99,69,97,AI
S19778,65,83,76,83,AI
S19779,79,64,65,83,Web Development
S19780,68,84,81,79,AI
S19781,94,76,89,94,AI
S19782,78,62,94,69,python
S19783,75,73,98,95,AI
S19784,72,71,67,78,AI
S19785,61,91,60,68,python
S19786,73,61,82,75,Web Development
S19787,99,86,99,83,AI
S19788,81,83,96,69,Mathematics for machine learning
S19789,83,63,85,62,AI
S19790,60,74,65,95,AI
S19791,99,84,89,76,AI
S19792,65,92,97,73,AI
S19793,98,60,88,67,Mathematics for machine learning
S19794,72,94,94,63,Mathematics for machine learning
S19795,89,84,75,91,AI
S19796,99,69,84,88,python
S19797,84,94,76,77,AI
S19798,76,74,61,75,AI
S19799,78,65,86,95,python
S19800,98,88,82,83,AI
S19801,64,70,87,73,python
S19802,77,79,91,74,AI
S19803,100,61,82,95,Web Development
S19804,85,87,94,60,Mathematics for machine learning
S19805,62,66,66,65,python
S19806,84,64,69,77,Web Development
S19807,83,62,98,87,Web Development
S19808,62,94,96,93,AI
S19809,91,61,88,79,Web Development
S19810,65,86,88,100,AI
S19811,96,72,73,89,AI
S19812,63,69,86,95,python
S19813,72,98,67,83,python
S19814,94,65,98,73,Web Development
S19815,100,75,78,62,Mathematics for machine learning
S19816,79,65,91,74,Web Development
S19817,90,92,64,68,python
S19818,73,71,99,63,Mathematics for machine learning
S19819,72,78,91,93,AI
S19820,60,68,61,73,python
S19821,94,82,96,72,AI
S19822,62,60,71,83,python
S19823,94,100,84,86,AI
S19824,97,99,72,100,AI
S19825,67,61,100,94,python
S19826,90,73,92,97,AI
S19827,85,61,88,63,python
S19828,69,92,65,64,python
S19829,61,67,99,87,Web Development
S19830,78,70,91,64,python
S19831,98,79,85,69,Mathematics for machine learning
S19832,73,98,87,93,AI
S19833,71,82,78,62,Mathematics for machine learning
S19834,69,71,87,98,Web Development
S19835,74,77,60,66,python
S19836,94,90,84,90,AI
S19837,77,61,91,72,Web Development
S19838,87,64,72,89,Web Development
S19839,88,85,92,96,AI
S19840,89,100,78,79,AI
S19841,74,89,69,83,Web Development
S19842,78,60,70,79,Mathematics for machine learning
S19843,96,93,64,81,AI
S19844,65,83,65,64,Mathematics for machine learning
S19845,65,65,97,90,python
S19846,85,62,92,62,python
S19847,83,84,94,72,AI
S19848,99,61,71,87,python
S19849,67,68,74,76,python
S19850,76,90,83,63,Mathematics for machine learning
S19851,72,75,62,78,AI
S19852,83,87,83,89,AI
S19853,64,78,72,65,Mathematics for machine learning
S19854,100,98,97,95,AI
S19855,79,71,70,76,AI
S19856,61,69,64,78,python
S19857,92,96,60,81,AI
S19858,100,97,61,83,AI
S19859,95,73,74,98,AI
S19860,76,81,68,100,AI
S19861,61,71,83,76,AI
S19862,85,81,91,71,python
S19863,66,78,91,99,Mathematics for machine learning
S19864,85,84,100,91,python
S19865,92,68,89,80,Web Development
S19866,81,62,93,86,Web Development
S19867,73,69,96,67,python
S19868,98,74,89,65,Mathematics for machine learning
S19869,96,92,95,93,AI
